chan2,chan3,chan7,chan11,label
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_29.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_29.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_29.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_29.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_3.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_3.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_3.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_3.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_30.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_30.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_30.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_30.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_31.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_31.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_31.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_31.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_32.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_32.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_32.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_32.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_33.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_33.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_33.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_33.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_34.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_34.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_34.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_34.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_35.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_35.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_35.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_35.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_36.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_36.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_36.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_36.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_37.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_37.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_37.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_37.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_38.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_38.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_38.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_38.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_39.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_39.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_39.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_39.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_4.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_4.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_4.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_4.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_40.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_40.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_40.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_40.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_41.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_41.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_41.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_41.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_42.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_42.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_42.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_42.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_43.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_43.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_43.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_43.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_44.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_44.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_44.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_44.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_45.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_45.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_45.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_45.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_46.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_46.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_46.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_46.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_47.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_47.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_47.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_47.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_48.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_48.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_48.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_48.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_49.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_49.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_49.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_49.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_5.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_5.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_5.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_5.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_50.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_50.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_50.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_50.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_51.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_51.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_51.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_51.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_52.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_52.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_52.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_52.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_53.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_53.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_53.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_53.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_54.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_54.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_54.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_54.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_55.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_55.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_55.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_55.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_56.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_56.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_56.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_56.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_57.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_57.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_57.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_57.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_58.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_58.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_58.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_58.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_59.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_59.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_59.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_59.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_6.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_6.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_6.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_6.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_60.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_60.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_60.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_60.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_61.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_61.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_61.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_61.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_62.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_62.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_62.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_62.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_63.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_63.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_63.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_63.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_64.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_64.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_64.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_64.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_65.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_65.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_65.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_65.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_66.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_66.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_66.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_66.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_67.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_67.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_67.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_67.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_68.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_68.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_68.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_68.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_69.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_69.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_69.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_69.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_7.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_7.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_7.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_7.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_70.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_70.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_70.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_70.png,wbc platelet
../prepare_data_source/revised_clusters/multi/chan2_0203p_02032021_102b_4_DAPI+cells_71.png,../prepare_data_source/revised_clusters/multi/chan3_0203p_02032021_102b_4_DAPI+cells_71.png,../prepare_data_source/revised_clusters/multi/chan7_0203p_02032021_102b_4_DAPI+cells_71.png,../prepare_data_source/revised_clusters/multi/chan11_0203p_02032021_102b_4_DAPI+cells_71.png,wbc platelet
